n,t,run diff,run intersection size,random pair intersection size,max diff alter,max diff alter intersection size,min diff alter,min diff alter intersection size
100,5,0,112,240,5,567,0,762
100,5,0,182,322,3,447,0,232
100,5,0,182,282,4,332,0,182
100,5,0,252,392,6,462,0,252
100,5,0,132,182,4,462,0,46
100,5,2,357,287,6,322,0,232
100,5,2,182,322,6,182,0,232
100,5,0,182,427,5,252,0,232
100,5,0,182,252,6,252,0,252
100,5,0,132,482,4,252,0,232
100,5,0,182,182,5,357,0,232
100,5,0,252,462,4,132,0,412
100,5,0,182,382,5,252,0,182
100,5,0,182,528,7,252,0,722
100,5,0,182,252,8,252,0,252
100,5,0,182,190,9,132,0,496
100,5,0,182,462,5,707,0,502
100,5,0,182,462,9,252,0,532
100,5,0,182,112,3,247,0,282
100,5,0,112,232,3,332,0,282
100,5,0,82,532,4,1537,0,407
100,5,0,62,182,6,382,0,182
100,5,0,132,592,10,592,0,432
100,5,0,182,462,4,367,0,367
100,5,0,62,502,3,182,0,392
100,5,0,252,182,4,322,0,182
100,5,0,252,432,5,252,0,727
100,5,0,252,168,3,322,0,282
100,5,0,112,182,4,182,0,182
100,5,0,132,232,3,252,0,70
100,5,0,182,392,3,82,0,502
100,5,0,182,182,5,182,0,82
100,5,0,82,252,10,182,0,182
100,5,0,182,182,4,457,0,182
100,5,0,182,182,4,592,0,257
100,5,0,132,232,7,252,0,672
100,5,2,212,312,5,257,0,132
100,5,0,182,707,2,182,0,132
100,5,0,82,1132,6,657,0,772
100,5,0,112,252,7,182,0,182
100,5,0,182,132,9,182,0,182
100,5,0,182,322,3,252,0,252
100,5,0,60,112,3,252,0,232
100,5,0,132,232,6,232,0,232
100,5,0,182,182,4,322,0,182
100,5,0,112,412,4,602,0,252
100,5,0,252,282,6,252,0,132
100,5,0,132,252,3,182,0,182
100,5,0,182,322,3,407,0,322
100,5,0,112,722,4,252,0,182
100,5,0,252,252,3,182,0,532
100,5,0,182,252,4,252,0,182
100,5,0,182,232,4,252,0,182
100,5,0,182,182,5,182,0,322
100,5,0,112,742,4,322,0,252
100,5,0,132,412,4,392,0,488
100,5,0,132,322,5,322,0,462
100,5,0,132,532,9,182,0,182
100,5,0,252,252,5,462,0,742
100,5,0,252,182,7,392,0,567
100,5,0,60,182,5,252,0,644
100,5,0,182,392,4,182,0,257
100,5,0,132,252,5,182,0,112
100,5,0,82,252,5,182,0,252
100,5,0,182,252,6,1657,0,592
100,5,0,182,882,5,112,0,567
100,5,0,82,382,5,648,0,424
100,5,0,132,182,3,182,0,182
100,5,0,96,182,4,142,0,318
100,5,0,132,154,5,602,0,876
100,5,0,182,232,4,252,0,252
100,5,0,182,392,6,392,0,282
100,5,0,182,132,3,96,0,252
100,5,0,252,672,6,252,0,392
100,5,0,252,182,3,357,0,612
100,5,0,132,96,5,182,0,252
100,5,0,132,182,3,252,0,142
100,5,0,132,182,4,392,0,841
100,5,0,132,392,4,252,0,182
100,5,0,132,182,4,182,0,232
100,5,0,182,182,4,502,0,296
100,5,0,182,322,5,182,0,132
100,5,0,182,112,2,252,0,232
100,5,0,182,252,6,672,0,307
100,5,0,252,252,5,707,0,132
100,5,0,112,322,4,252,0,142
100,5,0,82,532,7,96,0,132
100,5,0,96,182,6,182,0,252
100,5,0,252,112,5,132,0,232
100,5,0,132,252,5,252,0,267
100,5,0,182,232,2,182,0,62
100,5,0,132,96,5,332,0,332
100,5,0,132,132,2,122,0,132
100,5,0,252,252,4,132,0,252
100,5,0,252,282,4,392,0,282
100,5,0,112,462,3,592,0,232
100,5,0,252,252,5,252,0,252
100,5,0,182,252,4,182,0,96
100,5,0,182,232,4,252,0,182
100,5,0,112,260,7,182,0,322
100,5,0,252,657,4,257,0,502
100,5,0,252,612,5,488,0,182
100,5,0,182,357,5,252,0,82
100,5,0,252,252,6,392,0,462
100,5,0,96,182,2,637,0,432
100,5,0,182,82,3,232,0,322
100,5,2,182,182,7,672,0,1413
100,5,0,182,1052,5,252,0,789
100,5,1,182,382,3,412,0,412
100,5,0,132,462,6,322,0,392
100,5,0,112,392,5,252,0,332
100,5,2,332,252,7,186,0,282
100,5,0,132,462,6,907,0,462
100,5,0,182,182,6,182,0,252
100,5,0,252,252,4,182,0,917
100,5,0,112,482,3,252,0,682
100,5,0,252,252,3,252,0,322
100,5,0,252,182,6,182,0,132
100,5,0,182,252,6,252,0,132
100,5,0,132,307,3,377,0,427
100,5,0,62,62,4,252,0,112
100,5,0,252,532,3,182,0,407
100,5,0,132,392,7,252,0,252
100,5,0,112,132,2,252,0,857
100,5,0,252,392,5,132,0,172
100,5,0,252,182,6,182,0,296
100,5,0,182,182,4,132,0,252
100,5,0,182,707,4,502,0,457
100,5,0,182,182,3,322,0,232
100,5,0,182,150,4,462,0,232
100,5,2,112,182,9,322,0,1327
100,5,0,182,252,3,112,0,682
100,5,0,82,322,6,792,0,252
100,5,0,112,132,3,332,0,132
100,5,0,112,252,3,182,0,252
100,5,0,252,232,5,132,0,132
100,5,0,112,132,5,382,0,132
100,5,0,182,412,5,287,0,296
100,5,0,252,182,4,252,0,150
100,5,0,182,392,5,282,0,502
100,5,0,182,252,3,567,0,232
100,5,0,96,132,5,182,0,204
100,5,2,132,506,4,1018,0,282
100,5,0,132,182,6,252,0,252
100,5,0,252,132,4,457,0,322
100,5,0,112,132,4,182,0,252
100,5,0,182,462,4,60,0,104
100,5,0,132,132,6,182,0,252
100,5,0,252,252,3,252,0,252
100,5,0,132,132,2,232,0,232
100,5,0,182,232,4,722,0,722
100,5,0,182,322,6,252,0,252
100,5,0,182,132,7,392,0,252
100,5,0,132,246,5,182,0,232
100,5,0,132,252,3,252,0,232
100,5,0,132,204,4,252,0,168
100,5,0,132,252,4,182,0,322
100,5,0,252,132,4,707,0,276
100,5,0,252,392,4,252,0,462
100,5,0,132,182,3,252,0,864
100,5,2,532,252,5,392,0,392
100,5,0,132,322,4,232,0,637
100,5,0,82,132,5,532,0,602
100,5,0,62,377,4,132,0,132
100,5,2,332,182,7,252,0,250
100,5,0,252,182,8,392,0,322
100,5,0,112,182,6,777,0,382
100,5,0,182,182,3,132,0,567
100,5,0,112,502,3,132,0,282
100,5,0,182,252,7,322,0,392
100,5,1,252,132,5,282,0,182
100,5,0,182,296,3,182,0,322
100,5,0,82,204,3,182,0,322
100,5,0,252,96,6,392,0,182
100,5,0,252,182,6,182,0,682
100,5,0,182,322,2,322,0,424
100,5,0,182,392,4,182,0,252
100,5,0,182,502,6,282,0,392
100,5,0,182,182,3,252,0,360
100,1,0,1,2,6,2,0,1
100,1,0,2,2,3,2,0,2
100,1,0,2,2,5,2,0,1
100,1,0,2,2,2,2,0,2
100,1,0,2,2,4,2,0,2
100,1,0,2,2,1,2,0,2
100,1,0,2,2,1,2,0,2
100,1,0,2,2,3,2,0,2
100,1,0,2,5,2,2,0,2
100,1,0,2,3,2,2,0,1
100,1,0,2,2,4,2,0,6
100,1,0,2,2,3,2,0,2
100,1,0,2,2,0,2,0,2
100,1,0,2,2,2,2,0,2
100,1,0,2,2,1,1,0,2
100,1,0,2,2,5,2,0,1
100,1,0,2,2,1,2,0,2
100,1,0,2,2,3,2,0,2
100,1,0,2,3,2,2,0,2
100,1,0,2,2,3,2,0,2
100,1,0,2,1,0,2,0,2
100,1,0,2,2,2,2,0,2
100,1,0,2,2,2,2,0,2
100,1,0,2,2,2,2,0,2
100,1,0,2,2,3,2,0,2
100,1,0,2,2,1,2,0,10
100,1,0,2,2,4,2,0,2
100,1,0,2,2,3,2,0,2
100,1,0,2,2,2,2,0,2
100,1,0,2,8,3,2,0,2
100,1,0,2,2,4,2,0,2
100,1,0,2,2,5,2,0,2
100,1,0,2,2,2,2,0,2
100,1,0,2,2,4,2,0,3
100,1,0,2,2,2,2,0,2
100,1,0,2,2,4,2,0,2
100,1,0,2,2,5,2,0,2
100,1,0,2,2,1,2,0,2
100,1,0,2,2,1,2,0,2
100,1,0,2,2,2,2,0,2
100,1,0,2,2,4,2,0,2
100,1,0,2,2,2,2,0,2
100,1,0,2,2,2,2,0,2
100,1,0,2,2,2,2,0,2
100,1,0,2,2,2,2,0,1
100,1,0,2,2,0,2,0,2
100,1,0,2,2,2,2,0,2
100,1,0,2,2,2,2,0,2
100,1,0,2,2,2,2,0,2
100,1,0,2,2,5,2,0,2
100,1,0,2,2,2,2,0,2
100,1,0,2,2,2,2,0,2
100,1,0,2,2,1,2,0,2
100,1,0,2,2,2,2,0,2
100,1,0,2,2,1,2,0,2
100,1,0,2,2,7,2,0,2
100,1,0,2,2,1,2,0,2
100,1,0,2,2,0,2,0,2
100,1,0,2,2,0,2,0,2
100,1,0,2,2,2,2,0,2
100,1,0,2,2,4,2,0,2
100,1,0,2,2,5,2,0,2
100,1,0,2,1,2,2,0,2
100,1,0,2,2,3,2,0,2
100,1,0,2,2,1,2,0,2
100,1,0,2,2,2,2,0,2
100,1,0,2,2,1,2,0,2
100,1,0,2,2,0,2,0,2
100,1,0,2,2,2,2,0,2
100,1,0,2,2,1,2,0,2
100,1,0,2,2,5,2,0,2
100,1,0,2,2,1,2,0,2
100,1,0,2,2,5,2,0,2
100,1,0,2,1,7,2,0,2
100,1,0,2,2,6,2,0,3
100,1,0,2,2,2,2,0,1
100,1,0,2,2,2,2,0,2
100,1,0,2,3,4,2,0,2
100,1,0,2,2,2,2,0,2
100,1,0,2,2,5,2,0,2
100,1,0,2,2,3,2,0,2
100,1,0,2,2,1,2,0,2
100,1,0,2,2,3,2,0,2
100,1,0,2,2,1,2,0,2
100,1,0,2,2,1,2,0,2
100,1,0,2,2,4,2,0,3
100,1,0,2,2,2,2,0,2
100,1,0,2,2,1,2,0,2
100,1,0,2,2,8,2,0,6
100,1,0,2,2,8,2,0,2
100,1,0,2,2,2,2,0,2
100,1,0,2,2,2,2,0,2
100,1,0,2,2,1,2,0,2
100,1,0,2,2,2,2,0,2
100,1,0,2,2,3,2,0,2
100,1,0,2,2,6,2,0,2
100,1,0,1,2,0,2,0,2
100,1,0,2,2,1,2,0,2
100,1,0,2,2,2,2,0,2
100,1,0,2,2,3,2,0,2
100,1,0,2,2,3,2,0,2
100,1,0,2,1,3,2,0,4
100,1,0,2,2,5,2,0,2
100,1,0,2,2,1,2,0,2
100,1,0,2,2,2,2,0,2
100,1,0,2,2,3,2,0,2
100,1,0,2,2,4,2,0,2
100,1,0,2,5,4,2,0,4
100,1,0,2,2,1,2,0,2
100,1,0,1,2,2,2,0,2
100,1,0,2,1,3,2,0,2
100,1,0,2,2,1,2,0,2
100,1,0,2,2,2,2,0,2
100,1,0,2,1,2,2,0,2
100,1,0,2,1,2,2,0,2
100,1,0,2,4,2,2,0,2
100,1,0,2,2,3,2,0,2
100,1,0,2,2,3,2,0,1
100,1,0,2,2,7,2,0,8
100,1,0,2,2,0,2,0,2
100,1,0,2,2,3,2,0,2
100,1,0,2,2,2,2,0,2
100,1,0,2,2,7,2,0,3
100,1,0,2,1,9,2,0,2
100,1,0,2,2,2,2,0,2
100,1,0,2,2,4,2,0,2
100,1,0,2,2,4,2,0,2
100,1,0,2,2,4,2,0,2
100,1,0,2,2,1,2,0,2
100,1,0,2,2,1,2,0,2
100,1,0,2,2,2,2,0,7
100,1,0,2,2,3,2,0,2
100,1,0,2,2,3,2,0,2
100,1,0,2,2,1,2,0,2
100,1,0,2,2,2,2,0,1
100,1,0,2,2,0,2,0,2
100,1,0,2,3,3,2,0,2
100,1,0,2,2,1,2,0,2
100,1,0,2,2,1,2,0,2
100,1,0,2,2,2,2,0,6
100,1,0,1,6,5,2,0,2
100,1,0,1,2,2,2,0,2
100,1,0,2,2,3,2,0,2
100,1,0,2,2,2,2,0,4
100,1,0,2,2,4,2,0,1
100,1,0,2,2,3,2,0,2
100,1,0,2,2,2,2,0,2
100,1,0,2,2,2,2,0,2
100,1,0,2,2,4,2,0,2
100,1,0,2,2,4,2,0,2
100,1,0,2,2,6,2,0,3
100,1,0,2,2,2,2,0,2
100,1,0,2,2,2,2,0,2
100,1,0,2,2,2,2,0,2
100,1,0,2,1,5,2,0,1
100,1,0,2,2,2,9,0,2
100,1,0,2,2,1,2,0,1
100,1,0,2,2,2,2,0,2
100,1,0,2,2,2,2,0,2
100,1,0,2,2,3,2,0,2
100,1,0,2,2,5,2,0,2
100,1,0,2,2,2,2,0,2
100,1,0,2,2,3,2,0,2
100,1,0,2,2,3,2,0,2
100,1,0,2,2,2,2,0,2
100,1,0,2,2,3,2,0,2
100,1,0,2,2,3,2,0,2
100,1,0,2,2,0,2,0,2
100,1,0,2,2,1,2,0,2
100,1,0,2,2,2,2,0,2
100,1,0,2,2,0,2,0,2
100,1,0,2,2,4,2,0,2
100,1,0,2,2,2,2,0,2
100,1,0,2,2,2,2,0,2
100,1,0,2,2,1,2,0,2
100,1,0,2,2,2,2,0,2
100,1,0,2,2,2,2,0,2
100,1,0,2,2,2,2,0,2
100,1,0,2,2,4,2,0,2
100,1,0,2,2,2,2,0,2
100,1,0,2,2,6,2,0,1
100,1,0,2,2,2,2,0,2
100,1,0,2,2,2,2,0,2
100,1,0,2,2,2,2,0,5
100,1,0,2,2,2,2,0,2
100,1,0,2,1,1,2,0,2
100,1,0,2,2,2,2,0,2
100,1,0,2,2,3,2,0,3
100,1,0,2,2,1,2,0,2
100,1,0,2,2,3,2,0,2
100,1,0,2,2,2,2,0,2
100,1,0,2,2,3,2,0,2
100,1,0,2,2,5,2,0,2
100,1,0,2,2,1,2,0,2
100,1,0,2,2,3,2,0,1
100,1,0,2,2,0,2,0,2
100,1,0,2,2,2,2,0,2
100,1,0,2,2,1,2,0,2
100,1,0,2,2,1,2,0,2
100,1,0,2,2,1,2,0,2
100,1,0,2,1,1,2,0,2
100,1,0,2,1,1,2,0,2
100,1,0,2,2,5,2,0,2
100,1,0,2,2,2,2,0,2
100,1,0,2,2,2,2,0,2
100,1,0,2,2,3,2,0,5
100,1,0,2,2,2,2,0,2
100,1,0,2,2,4,2,0,1
100,1,0,2,2,3,2,0,2
100,1,0,2,3,1,2,0,2
100,1,0,2,2,0,2,0,2
100,1,0,2,2,2,2,0,2
100,1,0,2,2,3,2,0,5
100,1,0,2,1,4,2,0,2
100,1,0,2,2,2,2,0,2
100,1,0,2,1,1,1,0,2
100,1,0,2,2,5,2,0,2
100,1,0,2,2,3,2,0,2
100,1,0,2,2,3,2,0,2
100,1,0,2,2,7,2,0,5
100,1,0,2,2,4,2,0,2
100,1,0,2,2,0,2,0,2
100,1,0,2,2,3,2,0,5
100,1,0,2,2,4,2,0,7
100,1,0,2,2,4,2,0,3
100,1,0,2,2,2,2,0,2
100,1,0,2,2,3,2,0,2
100,1,0,2,2,1,2,0,2
100,1,0,2,6,3,2,0,2
100,1,0,2,2,2,2,0,2
100,1,0,2,2,2,2,0,2
